year,company_name,amount,state_code,category
2024,THE AEROSPACE CORPORATION,145000,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,25607,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,28073,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,67447,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,252254.08,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,3588636,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,400000,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,162533,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,90000,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,36000,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,5708246.65,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,87000,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,100000,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,95000,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,375000,CA,Traditional Contractors
2024,THE AEROSPACE CORPORATION,65000,CA,Traditional Contractors
2025,THE AEROSPACE CORPORATION,109416.67,CA,Traditional Contractors
2022,THE AVASCENT GROUP,991182,DC,Traditional Contractors
2016,THE BOEING,282913362.4,MO,Traditional Contractors
2018,THE BOEING,214802.85,MO,Traditional Contractors
2018,THE BOEING,3949097,MO,Traditional Contractors
2019,THE BOEING,802791.11,MO,Traditional Contractors
2019,THE BOEING,2015725.55,AZ,Traditional Contractors
2019,THE BOEING,499832,CA,Traditional Contractors
2020,THE BOEING,1653361665,AL,Traditional Contractors
2020,THE BOEING,4000,MO,Traditional Contractors
2020,THE BOEING,0,MO,Traditional Contractors
2021,THE BOEING,2999533,PA,Traditional Contractors
2021,THE BOEING,5040267,MO,Traditional Contractors
2021,THE BOEING,756952.58,MO,Traditional Contractors
2021,THE BOEING,0,CA,Traditional Contractors
2021,THE BOEING,3500,CA,Traditional Contractors
2021,THE BOEING,0,CA,Traditional Contractors
2021,THE BOEING,10000,CA,Traditional Contractors
2021,THE BOEING,31413891.48,CA,Traditional Contractors
2022,THE BOEING,12353619,MO,Traditional Contractors
2022,THE BOEING,10000,AZ,Traditional Contractors
2022,THE BOEING,0,AZ,Traditional Contractors
2022,THE BOEING,43230098.75,CA,Traditional Contractors
2023,THE BOEING,10869311,AL,Traditional Contractors
2023,THE BOEING,2599566,MO,Traditional Contractors
2024,THE BOEING,150000,MO,Traditional Contractors
2024,THE BOEING,45999261,CA,Traditional Contractors
2015,THE CHARLES STARK DRAPER LABORATORY,0,MA,Traditional Contractors
2015,THE CHARLES STARK DRAPER LABORATORY,74978,MA,Traditional Contractors
2016,THE CHARLES STARK DRAPER LABORATORY,32988,MA,Traditional Contractors
2017,THE CHARLES STARK DRAPER LABORATORY,0,MA,Traditional Contractors
2017,THE CHARLES STARK DRAPER LABORATORY,64752.1,MA,Traditional Contractors
2019,THE CHARLES STARK DRAPER LABORATORY,350000,MA,Traditional Contractors
2019,THE CHARLES STARK DRAPER LABORATORY,5000000,MA,Traditional Contractors
2017,THE CORPORATION OF MERCER UNIVERSITY,0,GA,Traditional Contractors
2017,THE CORPORATION OF MERCER UNIVERSITY,503808.21,GA,Traditional Contractors
2018,THE CORPORATION OF MERCER UNIVERSITY,9348559,GA,Traditional Contractors
2018,THE CORPORATION OF MERCER UNIVERSITY,5320723.64,GA,Traditional Contractors
2018,THE CORPORATION OF MERCER UNIVERSITY,6608532.15,GA,Traditional Contractors
2018,THE CORPORATION OF MERCER UNIVERSITY,3660941.81,GA,Traditional Contractors
2018,THE CORPORATION OF MERCER UNIVERSITY,1750000,GA,Traditional Contractors
2018,THE CORPORATION OF MERCER UNIVERSITY,825355.74,GA,Traditional Contractors
2018,THE CORPORATION OF MERCER UNIVERSITY,2121672.69,GA,Traditional Contractors
2019,THE CORPORATION OF MERCER UNIVERSITY,2084070.27,GA,Traditional Contractors
2019,THE CORPORATION OF MERCER UNIVERSITY,2458649.44,GA,Traditional Contractors
2019,THE CORPORATION OF MERCER UNIVERSITY,205380.6,GA,Traditional Contractors
2019,THE CORPORATION OF MERCER UNIVERSITY,6946648.68,GA,Traditional Contractors
2019,THE CORPORATION OF MERCER UNIVERSITY,1900339.96,GA,Traditional Contractors
2019,THE CORPORATION OF MERCER UNIVERSITY,12825,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,149995.82,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,2365187.49,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,144936.64,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,890934,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,3871168.83,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,409221.01,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,3985856.9,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,505590.42,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,790410,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,729361.48,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,1445892,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,2351947.78,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,0,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,843583.87,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,1804065.93,GA,Traditional Contractors
2020,THE CORPORATION OF MERCER UNIVERSITY,9039309.31,GA,Traditional Contractors
2021,THE CORPORATION OF MERCER UNIVERSITY,491607.48,GA,Traditional Contractors
2021,THE CORPORATION OF MERCER UNIVERSITY,21198518.35,GA,Traditional Contractors
2021,THE CORPORATION OF MERCER UNIVERSITY,7474030.26,GA,Traditional Contractors
2022,THE CORPORATION OF MERCER UNIVERSITY,9955493.46,GA,Traditional Contractors
2022,THE CORPORATION OF MERCER UNIVERSITY,701600.07,GA,Traditional Contractors
2022,THE CORPORATION OF MERCER UNIVERSITY,1962225.34,GA,Traditional Contractors
2022,THE CORPORATION OF MERCER UNIVERSITY,948026.62,GA,Traditional Contractors
2022,THE CORPORATION OF MERCER UNIVERSITY,7144295.1,GA,Traditional Contractors
2023,THE CORPORATION OF MERCER UNIVERSITY,116054.77,GA,Traditional Contractors
2023,THE CORPORATION OF MERCER UNIVERSITY,8793044.16,GA,Traditional Contractors
2024,THE CORPORATION OF MERCER UNIVERSITY,210370.7,GA,Traditional Contractors
2024,THE CORPORATION OF MERCER UNIVERSITY,1469610.45,GA,Traditional Contractors
2018,THE DNA MEDICINE INSTITUTE,1999994,MA,Traditional Contractors
2018,THE DNA MEDICINE INSTITUTE,150000,MA,Traditional Contractors
2018,THE INNOVATION LABORATORY,750000,OR,Traditional Contractors
2018,THE INNOVATION LABORATORY,750000,OR,Traditional Contractors
2018,THE INNOVATION LABORATORY,750000,OR,Traditional Contractors
2018,THE INNOVATION LABORATORY,124995,OR,Traditional Contractors
2018,THE INNOVATION LABORATORY,124995,OR,Traditional Contractors
2019,THE INNOVATION LABORATORY,124980,OR,Traditional Contractors
2019,THE INNOVATION LABORATORY,124997,OR,Traditional Contractors
2020,THE INNOVATION LABORATORY,124999,OR,Traditional Contractors
2015,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,0,MD,Traditional Contractors
2015,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,47000,MD,Traditional Contractors
2015,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,619461.97,MD,Traditional Contractors
2016,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,6671836,MD,Traditional Contractors
2016,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,249743,MD,Traditional Contractors
2017,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,324081,MD,Traditional Contractors
2020,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,13718468.37,MD,Traditional Contractors
2020,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,5826119,MD,Traditional Contractors
2020,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,6744894,MD,Traditional Contractors
2020,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,3641235,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,18413357,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,994614.32,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,29196000,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,330353,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1541819,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,26750000,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,355974877,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,584167,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,21153,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,3175716.13,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,2078020,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1284827,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,256798,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,33319849,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,239993,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1814354.01,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,30293030,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,43630,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1194750,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,166479,MD,Traditional Contractors
2021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,666230,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,3579,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,972268,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1509436,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,17900000,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,12709817.31,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,25944230,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1279711,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,770000,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,92887,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,734189001,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,47179,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,7988129.42,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1399623,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,3337310,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,19581046,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,661038,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,392244,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,44324,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,113519,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,4817925,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,2500000,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,428498.86,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,47413,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,109368,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,33830,MD,Traditional Contractors
2022,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1598254,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,281200,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,420694,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,53906,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,3604740,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,10000000,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1000000,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,2000000,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,342593,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,2089633,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,10835,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1022227,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,2706143,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,146390,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,328632,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,2249999.83,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,81633,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,317968,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,836115,MD,Traditional Contractors
2023,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,33182,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1298367,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,45351,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,307877,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1400000,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,35000,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,47000,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,16786,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,68386,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,254135,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,17377,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,1205000,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,296194,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,200000,MD,Traditional Contractors
2024,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,150000,MD,Traditional Contractors
2021,THE LELAND STANFORD JUNIOR UNIVERSITY,1856397.5,CA,Traditional Contractors
2022,THE LELAND STANFORD JUNIOR UNIVERSITY,1500000,CA,Traditional Contractors
2023,THE MITRE,309675.68,VA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,1470389.19,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,142784.08,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,382655,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,2601394.07,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,5755635,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,510000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,74128.23,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,199783.19,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,250000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,3926459,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,734349.1,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,50000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,200000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,746609.32,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,90000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,528282.56,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,239864.32,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,220000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,899793.21,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,703029.8,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,236719,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,500000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,37560,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,149979.69,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,200000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,1541450,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,207396.64,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,200000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,624382.63,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,200000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,310047.15,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,2978000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,1167544.77,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,684889,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,911725.92,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,124443,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,0,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,384577.3,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,15102664,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,441000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,123040.72,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,300000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,4397120,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,870000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,16036101.15,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,1707000,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,115835032,PA,Traditional Contractors
2018,THE PENNSYLVANIA STATE UNIVERSITY,0,PA,Traditional Contractors
